-79.9,44.0
-79.90073007982915,44.00073007982913
-79.90146015965826,44.001460159658265
-79.90219023948741,44.0021902394874
-79.90292031931654,44.00292031931653
-79.90365039914568,44.00365039914566
-79.90438047897479,44.004380478974795
-79.90511055880393,44.00511055880393
-79.90584063863307,44.00584063863306
-79.90657071846219,44.00657071846219
-79.90730079829133,44.007300798291325
-79.90803087812046,44.00803087812046
-79.9087609579496,44.00876095794959
-79.90949103777872,44.00949103777872
-79.91,44.009100678394084
-79.91,44.008201356788156
-79.91,44.00730203518225
-79.91,44.00640271357632
-79.91,44.00550339197041
-79.91,44.00460407036448
-79.91,44.003704748758565
-79.91,44.00280542715265
-79.91,44.00190610554673
-79.91,44.00100678394082
-79.91,44.000107462334896
-79.91,43.99920814072897
-79.91,43.997434011727414
-79.91,43.99653469012149
-79.91,43.99563536851558
-79.91,43.994736046909665
-79.91,43.99383672530374
-79.91,43.99293740369782
-79.91,43.9920380820919
-79.91,43.99113876048599
-79.91,43.99023943888007
-79.91,43.989340117274146
-79.91,43.988440795668225
-79.91,43.98754147406231
-79.91,43.98576734506075
-79.91,43.98486802345483
-79.91,43.98396870184891
-79.91,43.98306938024299
-79.91,43.98217005863707
-79.91,43.98127073703115
-79.91,43.98037141542524
-79.91,43.97947209381932
-79.91,43.9785727722134
-79.91,43.977673450607476
-79.91,43.97677412900156
-79.91,43.97587480739565
-79.91,43.97410067839407
-79.91,43.97320135678816
-79.91,43.97230203518224
-79.91,43.97140271357632
-79.91,43.9705033919704
-79.91,43.96960407036448
-79.91,43.968704748758555
-79.91,43.96780542715264
-79.91,43.96690610554673
-79.91,43.96600678394081
-79.91,43.96510746233489
-79.91,43.96420814072897
-79.91,43.96243401172741
-79.91,43.96153469012149
-79.91,43.960635368515575
-79.91,43.959736046909654
-79.91,43.95883672530374
-79.91,43.95793740369781
-79.91,43.9570380820919
-79.91,43.956138760485985
-79.91,43.955239438880064
-79.91,43.95434011727415
-79.91,43.95344079566822
-79.91,43.95254147406231
-79.91,43.950767345060754
-79.91,43.949868023454826
-79.91,43.94896870184891
-79.91,43.94806938024299
-79.91,43.94717005863707
-79.91,43.946270737031156
-79.91,43.945371415425235
-79.91,43.944472093819314
-79.91,43.9435727722134
-79.91,43.94267345060748
-79.91,43.94177412900156
-79.91,43.940874807395645
-79.91,43.93910067839408
-79.91,43.93820135678816
-79.91,43.93730203518224
-79.91,43.93640271357632
-79.91,43.93550339197041
-79.91,43.934604070364486
-79.91,43.93370474875857
-79.91,43.932805427152644
-79.91,43.93190610554673
-79.91,43.931006783940816
-79.91,43.930107462334895
