-89.21671004000001,48.3629899938
-89.21767272000001,48.3635398907
-89.2186354,48.364089787599994
-89.21959808,48.3646396845
-89.22056076,48.365189581399996
-89.22152344,48.3657394783
-89.22248612,48.3657394783
-89.2234488,48.3657394783
-89.22441148,48.3657394783
-89.22537416,48.3657394783
-89.22633684,48.3657394783
-89.22729952,48.3657394783
-89.2282622,48.3657394783
-89.22922488,48.3657394783
-89.23018756,48.3657394783
-89.23115024,48.3657394783
-89.23211292,48.3657394783
-89.2330756,48.3657394783
-89.23403828000001,48.3657394783
-89.23500096000001,48.3657394783
-89.23596364000001,48.3657394783
-89.23692632000001,48.3657394783
-89.23788900000001,48.3657394783
-89.23885168,48.3657394783
-89.23981436,48.3662893752
-89.23981436,48.366839272099995
-89.23981436,48.367389169
-89.23981436,48.367939065899996
-89.23981436,48.368488962799994
-89.23981436,48.3690388597
-89.23981436,48.369588756599995
-89.23981436,48.3701386535
-89.23981436,48.3706885504
-89.23981436,48.371238447299994
-89.23981436,48.3717883442
-89.23981436,48.372338241099996
-89.23981436,48.372888138
-89.24077704,48.3734380349
-89.24173972,48.373987931799995
-89.2427024,48.3745378287
-89.24366508,48.3750877256
-89.24462776,48.375637622499994
-89.24559044,48.3761875194
-89.24655312,48.376737416299996
-89.2475158,48.3772873132
-89.24847848,48.3778372101
-89.24944116,48.378387106999995
-89.25040384,48.3789370039
-89.25136652,48.379486900799996
-89.2523292,48.380036797699994
-89.25329188,48.3805866946
-89.25425456,48.381136591499995
-89.25521724000001,48.3816864884
-89.25617992000001,48.3822363853
-89.25714260000001,48.382786282199994
-89.25810528000001,48.3833361791
-89.25906796000001,48.383886075999996
-89.26003064,48.3844359729
-89.26099332,48.3849858698
-89.261956,48.385535766699995
-89.261956,48.3860856636
-89.261956,48.3866355605
-89.261956,48.387185457399994
-89.261956,48.3877353543
-89.261956,48.388285251199996
-89.261956,48.3888351481
-89.26291868,48.389385045
-89.26388136,48.389934941899995
-89.26388136,48.3904848388
-89.26388136,48.391034735699996
-89.26388136,48.391584632599994
-89.26388136,48.3921345295
-89.26388136,48.392684426399995
-89.26388136,48.3932343233
-89.26388136,48.3937842202
-89.26388136,48.394334117099994
-89.26388136,48.394884014
-89.26388136,48.395433910899996
-89.26388136,48.3959838078
-89.26484404,48.3965337047
-89.26580672,48.397083601599995
-89.2667694,48.397083601599995
-89.26773208,48.397083601599995
-89.26869476,48.397083601599995
-89.26965744,48.397083601599995
-89.27062012,48.397083601599995
-89.2715828,48.397083601599995
-89.27254548,48.397083601599995
-89.27350816,48.397083601599995
-89.27447084,48.3976334985
-89.27543352,48.3981833954
-89.27639620000001,48.398733292299994
-89.27735888000001,48.3992831892
-89.27832156000001,48.399833086099996
-89.27928424000001,48.400382983
-89.28024692,48.4009328799
-89.2812096,48.401482776799995
-89.28217228,48.4020326737
-89.28313496,48.402582570599996
-89.28409764,48.403132467499994
-89.28506032,48.4036823644
-89.286023,48.404232261299995
-89.28698568,48.4047821582
-89.28794836,48.4053320551
-89.28891104,48.405881951999994
-89.28987372,48.4064318489
-89.2908364,48.406981745799996
-89.29179908,48.4075316427
-89.29276176,48.4080815396
-89.29372444,48.408631436499995
-89.29468712,48.4091813334
-89.2956498,48.4097312303
-89.29661248000001,48.410281127199994
-89.29757516000001,48.4108310241
-89.29853784000001,48.411380920999996
-89.29950052000001,48.4119308179
-89.30046320000001,48.4119308179
-89.30142588,48.4119308179
-89.30238856,48.4124807148
-89.30335124,48.413030611699995
-89.30431392,48.4135805086
-89.3052766,48.414130405499996
-89.30623928,48.414680302399994
-89.30720196,48.4152301993
-89.30816464,48.415780096199995
-89.30912732,48.4163299931
-89.31009,48.4163299931
-89.31105268,48.41687989
